kanton_nummer;kanton_bezeichnung;liste_nummer;liste_nummer_kanton;liste_bezeichnung;liste_1;liste_2;liste_3;liste_4;liste_5;liste_6;liste_7;liste_8;liste_9;liste_10;liste_11;liste_12;liste_13;liste_14;liste_15;liste_16;liste_17;liste_18;liste_19;liste_20;liste_21;liste_22;liste_23;liste_24;liste_25;liste_26;liste_27;liste_28;liste_29;liste_30;liste_31;liste_32;liste_33;liste_34;liste_35;liste_36;liste_37;liste_38;liste_39;liste_40;liste_41;liste_42;liste_43;liste_44;liste_45;liste_46;liste_47;liste_48;liste_49;liste_50;liste_51;liste_52;liste_ohne_listenbezeichnung;stimmen_liste_veraendert;stimmen_liste_unveraendert;stimmen_liste;wahlzettel_liste_unveraendert;wahlzettel_liste_veraendert;wahlzettel_liste;wahlzettel_ohne_listenbez
20;Thurgau;30;30;Die Mitte - Junge und Erfahrene Kreuzlingen-Bodensee;3;3;4;5;1;5;6;2;36;22;7;182;32;58;0;22;1;9;0;1;2;6;1;4;7;10;9;23;33;148;13;4;3;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;948;168;1116;28;52;80;
20;Thurgau;31;31;Die Mitte - Region Frauenfeld-Untersee;2;5;5;6;25;3;5;7;132;42;55;593;101;227;2;84;0;4;0;3;12;5;2;1;7;27;19;22;37;13;801;2;4;8;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;2783;864;3647;144;242;386;
20;Thurgau;32;32;Junge Eidgenössisch-Demokratische Union;12;1;46;0;1;2;0;231;17;42;4;36;7;200;0;2;0;0;0;2;1;0;0;1;1;6;0;2;11;2;2;307;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;1197;630;1827;105;79;184;
20;Thurgau;33;33;MASS-VOLL! Bewegung für Freiheit, Souveränität und Grundrechte;22;0;308;1;11;3;1;81;17;9;11;15;10;558;0;1;0;6;0;1;0;0;0;0;0;0;2;1;5;0;6;4;1145;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;2606;2616;5222;436;301;737;
20;Thurgau;34;34;Die Junge Mitte - Region Münchwilen-Hinterthurgau;9;4;17;8;5;4;22;2;68;28;44;438;62;119;3;46;5;10;0;6;8;11;5;7;43;19;36;13;47;16;22;1;1;359;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474;1972;216;2188;36;108;144;
20;Thurgau;35;35;Die Junge Mitte - Region Frauenfeld-Untersee;6;4;2;0;2;5;5;2;28;14;9;96;23;43;1;16;2;2;0;2;2;3;2;0;13;2;2;6;5;5;16;2;2;6;115;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;597;102;699;17;36;53;
20;Thurgau;36;36;Die Mitte - International;0;0;4;4;6;2;9;2;10;5;19;89;26;22;2;28;0;8;0;7;1;4;2;2;3;4;1;12;7;2;6;0;2;2;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;601;318;919;53;53;106;
20;Thurgau;99;;Listen ohne Listenbezeichnung/listes sans dénomination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6510
21;Ticino;1;1;VERDI e Forum Alternativo - Sanità;1310;36;7;52;5;14;3;8;2;3;6;26;27;0;111;1;92;2;0;16;8;23;19;0;0;295;5;0;0;362;0;7;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;922;3417;5224;8641;653;258;911;
21;Ticino;2;2;Avanti con Ticino&Lavoro;33;8670;3;47;36;35;50;7;6;21;39;567;56;3;1273;14;1041;9;2;81;29;13;33;7;7;289;14;21;4;922;6;16;1212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5151;19717;15352;35069;1919;1348;3267;
21;Ticino;3;3;VERDI e Forum Alternativo - Sempreverdi;34;13;408;74;8;8;5;6;0;0;0;7;19;0;38;2;39;0;2;19;5;18;17;0;0;246;4;2;0;188;2;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545;1735;1592;3327;199;78;277;
21;Ticino;4;4;VERDI e Forum Alternativo - Clima;59;30;48;2473;20;10;7;12;1;1;12;17;31;0;170;4;138;3;2;33;8;66;56;0;3;743;0;4;0;615;1;27;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527;6158;8088;14246;1011;473;1484;
21;Ticino;5;5;Partito liberale radicale ticinese - Libertà, energia e ambiente;8;28;3;8;3136;4;15;12;1;3;1;87;4;1;1481;10;241;25;1;24;4;1;40;1;1;50;7;8;0;120;1;3;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1297;6857;11968;18825;1496;536;2032;
21;Ticino;6;6;Partito Socialista - PS60+;11;14;9;15;7;1181;2;3;0;1;3;3;25;0;54;1;54;2;0;6;3;5;8;0;0;105;0;1;0;458;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476;2465;4616;7081;577;201;778;
21;Ticino;7;7;Lega dei Ticinesi - Nei Comuni;1;43;0;8;23;2;3074;4;13;4;20;954;8;2;315;20;308;0;9;20;4;6;5;0;0;20;4;16;5;59;3;2;681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1860;7493;9664;17157;1208;488;1696;
21;Ticino;8;8;Verdi Liberali (PVL) - Giovani Verdi Liberali;3;14;3;11;22;0;2;712;1;1;3;5;3;1;104;0;77;21;0;9;4;14;75;1;1;39;1;0;0;47;5;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487;1696;2888;4584;361;131;492;
21;Ticino;9;9;Lega dei Ticinesi - Giovani Leghisti;0;14;0;3;2;0;35;2;491;0;7;178;4;3;62;3;50;7;12;3;1;0;0;0;1;1;1;4;3;6;5;1;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;1495;2496;3991;312;82;394;
21;Ticino;10;10;il Centro - Più Voce ai Pensionati;2;13;0;3;5;6;11;0;0;652;8;20;1;0;52;0;566;1;2;2;2;0;1;37;0;9;1;1;2;33;1;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;1872;4392;6264;549;109;658;
21;Ticino;11;11;Movimento per le Valli del Ticino;6;28;0;12;10;2;8;1;4;5;1045;77;11;1;140;6;554;1;0;28;2;2;9;0;2;25;8;20;4;70;0;2;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;892;3143;2184;5327;273;197;470;
21;Ticino;12;12;Lega dei Ticinesi;9;224;0;16;50;3;261;5;41;5;40;24844;65;38;1321;32;1196;6;58;63;11;7;18;0;6;81;13;77;8;115;5;2;4910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5494;39024;43128;82152;5391;4041;9432;
21;Ticino;13;13;No UE - no NATO;16;77;6;33;7;18;8;2;2;2;8;131;2111;1;71;2;96;1;0;79;5;13;5;1;0;166;3;12;2;393;1;24;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1252;4818;9072;13890;1134;378;1512;
21;Ticino;14;14;Lega dei Ticinesi - Donne;0;15;0;1;3;3;19;0;8;0;1;162;0;673;79;0;65;0;1;5;2;2;0;0;1;7;2;1;1;14;1;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;1568;2448;4016;306;96;402;
21;Ticino;15;15;Partito liberale radicale ticinese;48;375;8;99;538;35;72;71;19;14;43;1046;46;12;75494;34;3176;220;6;72;32;26;217;3;8;582;52;27;4;1217;13;12;2756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10750;97127;53048;150175;6631;11181;17812;
21;Ticino;16;16;UDC - Artigiani e Imprenditori;0;9;0;0;6;0;13;1;2;0;6;51;2;1;37;539;30;4;1;0;0;0;4;0;0;1;0;6;0;1;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;1241;5424;6665;678;96;774;
21;Ticino;17;17;il Centro;63;353;11;76;118;32;91;12;23;114;155;1123;93;10;3402;27;63190;38;11;109;25;33;89;66;6;459;229;50;7;1231;35;20;2539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8852;82692;46224;128916;5778;9523;15301;
21;Ticino;18;18;Partito liberale radicale ticinese - Giovani liberali radicali ticinesi;0;13;0;3;30;0;7;10;4;4;6;36;4;0;587;0;95;1000;0;2;4;5;14;0;0;26;6;0;1;34;6;4;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508;2488;1760;4248;220;178;398;
21;Ticino;19;19;Lega dei Ticinesi - Over 60;1;15;0;1;4;2;13;0;4;0;4;174;5;2;27;0;63;1;517;13;0;2;1;0;0;6;2;4;0;12;1;2;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389;1396;1736;3132;217;81;298;
21;Ticino;20;20;HelvEthica Ticino;10;74;8;14;7;9;10;2;0;4;12;168;79;0;129;1;183;7;1;3800;7;8;6;0;1;76;1;11;2;109;0;2;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1294;6590;10320;16910;1290;592;1882;
21;Ticino;21;21;Più Donne;15;57;4;24;6;2;10;11;3;3;4;80;17;0;108;1;133;10;1;13;669;8;26;1;0;109;14;2;1;167;3;5;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;2700;4248;6948;531;116;647;
21;Ticino;22;22;VERDI e Forum Alternativo - Giovani Verdi;32;21;10;110;13;11;1;9;0;0;2;10;16;0;80;2;93;3;1;7;10;1130;24;2;1;516;0;0;0;479;5;62;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;978;3649;2920;6569;365;221;586;
21;Ticino;23;23;Verdi Liberali (PVL);15;26;6;50;35;4;3;49;0;3;9;42;7;2;220;2;165;4;1;5;5;10;1566;1;0;139;4;5;0;130;2;8;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;946;3548;4256;7804;532;319;851;
21;Ticino;24;24;il Centro - Ticinesi nel mondo;1;4;2;6;10;0;3;10;0;2;0;9;2;0;28;2;136;0;0;0;3;0;13;311;0;6;6;3;0;10;1;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;739;936;1675;117;55;172;
21;Ticino;25;25;UDC - Donne;0;10;0;0;4;0;9;0;4;0;1;66;6;0;48;7;34;1;0;5;1;2;1;1;448;2;0;4;5;6;0;1;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;1379;2040;3419;255;66;321;
21;Ticino;26;26;VERDI e Forum Alternativo;239;194;50;343;57;69;14;32;4;9;20;155;152;3;1062;9;800;8;1;74;35;197;154;4;2;13148;7;7;1;4138;9;85;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5290;26641;14928;41569;1866;2433;4299;
21;Ticino;27;27;il Centro - Giovani per il Ticino;5;22;1;15;21;2;9;15;3;3;10;59;6;2;127;0;893;7;0;15;6;5;16;2;1;32;1027;6;2;71;9;3;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;3104;2192;5296;274;182;456;
21;Ticino;28;28;UDC - Agrari;2;15;0;6;8;3;27;13;4;0;24;113;5;1;97;8;120;3;0;17;2;0;3;0;0;5;4;626;5;21;0;1;419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761;2313;2808;5121;351;124;475;
21;Ticino;29;29;UDC - Giovani;1;6;0;1;2;0;3;0;5;1;4;38;6;0;15;1;19;3;0;6;1;4;0;0;0;3;2;2;342;4;0;3;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;863;1672;2535;209;54;263;
21;Ticino;30;30;Partito Socialista;112;202;32;241;47;142;21;13;3;9;34;149;156;2;933;5;905;11;0;60;28;114;111;0;3;2032;5;9;0;33580;5;150;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5137;44516;43744;88260;5468;5675;11143;
21;Ticino;31;31;il Centro - Giovani del Centro;3;15;1;3;11;3;4;11;0;3;3;33;3;0;54;2;383;10;2;5;3;6;6;0;0;24;13;1;0;31;444;8;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;1511;1160;2671;145;71;216;
21;Ticino;32;32;Partito Socialista - GISO;21;25;4;32;4;6;3;10;1;0;4;2;15;0;48;0;54;1;0;0;4;47;8;0;0;185;3;1;1;675;1;1092;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717;2965;4048;7013;506;196;702;
21;Ticino;33;33;UDC;4;129;0;4;33;2;91;5;7;5;42;1896;39;10;1681;33;1195;15;17;145;5;1;7;2;36;37;18;61;32;82;3;5;40652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4863;51157;54488;105645;6811;7079;13890;
21;Ticino;99;;Listen ohne Listenbezeichnung/listes sans dénomination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10726
22;Vaud;1;1;Les Jeunes du Centre;1668;34;18;138;83;24;293;6;253;84;109;159;10;68;463;113;7;3;16;13;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5620;9223;9196;18419;484;128;612;
22;Vaud;2;2;Parti Pirate Vaudois;29;3005;73;404;62;75;455;8;100;20;28;105;8;33;46;81;14;73;63;6;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5295;10017;17119;27136;901;240;1141;
22;Vaud;3;3;POP - Parti Ouvrier et Populaire;14;95;8179;1292;44;117;2133;16;117;26;15;58;15;15;54;113;5;177;590;4;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10361;23479;31673;55152;1667;540;2207;
22;Vaud;4;4;Les Vert.e.s. Mouvement écologiste vaudois;66;202;316;83471;298;232;17885;17;2124;458;190;2115;72;191;608;775;63;975;1283;63;23;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50910;162501;241471;403972;12709;6107;18816;
22;Vaud;5;5;Les Libres;37;115;53;787;8949;24;1064;35;831;132;166;346;55;60;398;529;60;43;76;17;18;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11178;25099;16302;41401;858;598;1456;
22;Vaud;6;6;Jeunesse socialiste vaudoise - JSV;15;81;131;1228;44;3359;2563;2;105;38;17;115;4;62;50;58;2;396;254;1;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10861;19417;17328;36745;912;257;1169;
22;Vaud;7;7;Parti socialiste vaudois;94;243;666;15597;470;504;176506;38;6153;578;393;2526;260;203;1314;3180;186;497;1265;92;28;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73728;284960;545984;830944;28736;11598;40334;
22;Vaud;8;8;Jeunes UDC Vaud;10;22;14;31;25;3;114;3214;515;7;63;39;137;6;94;2260;240;1;1;17;15;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6060;12969;24168;37137;1272;218;1490;
22;Vaud;9;9;PLR.Les Libéraux-Radicaux;82;123;65;1836;406;40;7108;92;220487;778;683;3232;920;183;2006;15056;295;79;45;801;385;548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68422;323672;373445;697117;19655;13743;33398;
22;Vaud;10;10;Vert'Libéraux-Engagés pour demain;28;60;13;903;91;20;1005;2;1449;9845;80;1833;28;201;293;360;11;27;19;31;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12663;29019;49685;78704;2615;736;3351;
22;Vaud;11;11;La Terre au Centre;88;67;47;457;159;22;985;46;1771;181;5319;483;142;84;1075;1435;113;20;33;35;17;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16337;29089;26277;55366;1383;435;1818;
22;Vaud;12;12;Vert'Libéraux;73;61;29;1916;138;39;2140;21;3557;1008;157;27229;77;315;675;854;33;61;34;84;38;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21300;60064;75335;135399;3965;2185;6150;
22;Vaud;13;13;UDC Liberté et Mobilité;2;43;18;67;29;4;353;143;2360;17;131;104;11516;15;170;5823;95;0;11;65;22;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12446;33479;69065;102544;3635;783;4418;
22;Vaud;14;14;Vert'Libéraux-Jeunes Vert'Libéraux;45;69;16;589;72;42;578;7;697;385;72;1241;11;3961;218;217;9;62;16;53;21;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10084;18518;26106;44624;1374;297;1671;
22;Vaud;15;15;Le Centre;107;44;33;338;122;16;960;13;1828;168;311;612;64;62;13948;822;45;12;12;51;25;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13210;33006;46170;79176;2430;1188;3618;
22;Vaud;16;16;UDC Vaud;9;77;29;178;136;6;1150;383;10280;63;287;343;1400;30;452;119563;424;3;14;176;84;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34019;169361;348802;518163;18358;8097;26455;
22;Vaud;17;17;UDF;3;9;4;42;12;3;108;54;125;4;8;22;13;0;30;426;5001;0;2;4;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;8156;12939;21095;681;370;1051;
22;Vaud;18;18;Jeunes vert·exs vaudois·exs;16;69;88;3199;45;189;1158;2;177;41;30;210;4;53;59;77;5;7288;577;10;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11563;24912;34998;59910;1842;539;2381;
22;Vaud;19;19;Ensemble à Gauche (da., S&E, solidaritéS, indép.);18;73;443;3187;49;130;2806;6;93;29;26;94;5;22;44;79;8;504;12866;2;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13974;34491;59489;93980;3131;906;4037;
22;Vaud;20;20;PLR.Énergie libérale;6;21;3;150;57;16;452;6;5254;68;84;404;88;28;248;1234;13;5;11;6602;89;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9029;23913;26201;50114;1379;436;1815;
22;Vaud;21;21;Jeunes Libéraux-Radicaux Vaudois;14;16;14;75;36;10;237;15;2624;33;38;153;35;35;131;582;9;8;7;151;2636;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5665;12545;7999;20544;421;183;604;
22;Vaud;22;22;Alliance du Centre – PEV;8;31;8;148;35;8;309;16;217;21;58;92;13;16;196;206;392;7;19;6;1;4619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4469;10895;14364;25259;756;394;1150;
22;Vaud;99;;Listen ohne Listenbezeichnung/listes sans dénomination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27405
24;Neuchâtel;1;31;Parti Libéral-Radical Neuchâtelois (PLRN);7047;59;457;10;44;128;3;1;630;5;69;189;13;30;5;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4434;13163;20448;33611;5112;2473;7585;
24;Neuchâtel;2;32;Parti Libéral-Radical Neuchâtelois (PLRN), Jeunes Libéraux-Radicaux (JLR);366;338;24;4;6;11;2;0;32;6;9;9;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759;1576;2172;3748;543;118;661;
24;Neuchâtel;3;33A;Parti socialiste neuchâtelois (PSN);616;10;7784;73;333;981;32;52;113;2;69;143;7;27;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6837;17095;18960;36055;4740;2981;7721;
24;Neuchâtel;4;33B;Parti socialiste neuchâtelois (PSN), Jeunesse socialiste neuchâteloise (JSN);29;2;273;266;25;63;35;7;9;0;3;13;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;962;1693;2368;4061;592;121;713;
24;Neuchâtel;5;34;Parti ouvrier et Populaire (POP);245;11;1317;34;2141;611;35;55;93;1;37;54;2;4;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4336;8994;8512;17506;2128;769;2897;
24;Neuchâtel;6;35A;Les Vert-e-s neuchâtelois-es;281;8;1488;26;325;3775;89;40;30;3;29;122;8;24;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4629;10890;13644;24534;3411;1560;4971;
24;Neuchâtel;7;35B;Les Vert-e-s neuchâtelois-es, Jeunes Vert-e-s Neuchâtel;25;2;74;35;24;354;389;17;5;0;4;6;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;2044;2820;4864;705;156;861;
24;Neuchâtel;8;36;solidaritéS;3;0;106;13;57;100;24;242;1;0;3;9;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;832;1396;1904;3300;476;106;582;
24;Neuchâtel;9;37A;Union Démocratique du Centre (UDC);610;15;47;4;34;13;1;3;4304;28;20;21;1;3;5;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2643;7835;21236;29071;5309;1388;6697;
24;Neuchâtel;10;37B;Union Démocratique du Centre (UDC), Jeunes UDC Neuchâtel;12;0;2;1;0;0;1;0;126;88;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;559;1208;1767;302;35;337;
24;Neuchâtel;11;38;Le Centre;145;3;84;1;20;23;2;3;45;1;586;47;2;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224;2199;2412;4611;603;227;830;
24;Neuchâtel;12;39A;Parti vert'libéral (PVL);300;8;177;8;43;111;6;2;40;0;42;1034;6;30;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1944;3768;3856;7624;964;475;1439;
24;Neuchâtel;13;39B;Parti vert'libéral (PVL), Jeunes vert'libéraux;25;5;22;4;4;24;4;0;6;2;9;82;145;17;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559;914;840;1754;210;53;263;
24;Neuchâtel;14;39C;Parti vert'libéral (PVL), Entrepreneurs vert'libéraux;150;6;40;4;4;24;1;0;11;0;9;136;8;324;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;1542;1136;2678;284;118;402;
24;Neuchâtel;15;40;Parti Évangélique (PEV);10;3;27;0;12;20;0;2;23;2;13;30;4;1;203;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;1047;836;1883;209;75;284;
24;Neuchâtel;16;41;Union Démocratique Fédérale (UDF);28;2;2;1;4;2;0;0;84;2;3;4;1;0;22;745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;1174;0;1174;0;239;239;
24;Neuchâtel;99;;Listen ohne Listenbezeichnung/listes sans dénomination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8586
25;Genève;1;1;PLR.Les Libéraux-Radicaux Genève;40258;5;10;326;30;1826;2;414;369;47;4;19;19;28;5;0;0;883;43;44;52;14;6;12;30;5;8;2105;8;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5048;51678;140136;191814;11678;4348;16026;
25;Genève;2;2;Ensemble à Gauche : solidaritéS · DAL · Parti du Travail;18;3772;3;476;4;27;194;578;23;0;0;34;0;4;0;8;31;20;5;3;31;17;6;111;9;29;0;30;57;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1032;6524;25068;31592;2089;435;2524;
25;Genève;3;3;Europe et international - PVL;26;0;195;48;1;43;3;41;9;2;0;4;1;14;1;0;0;134;0;1;4;0;1;6;23;9;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;937;2280;3217;190;27;217;
25;Genève;4;4;Les Vert-e-s;420;372;4;22555;1;524;158;4435;101;25;0;35;6;36;4;24;15;700;34;22;65;116;6;513;19;128;3;113;52;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5154;35646;116088;151734;9674;2932;12606;
25;Genève;5;5;UDC International;11;0;0;4;810;13;0;8;11;0;4;8;3;0;2;0;0;3;3;2;9;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;1184;7980;9164;665;84;749;
25;Genève;6;6;Le Centre;2590;17;14;588;26;15662;11;796;386;144;2;35;78;31;8;1;3;739;58;30;56;8;14;15;47;19;5;1002;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4771;27189;60444;87633;5037;2044;7081;
25;Genève;7;7;Ensemble à Gauche - Liste d'Union Populaire (EAG-LUP);15;145;3;591;1;62;3380;862;39;5;0;38;1;11;3;67;50;21;7;9;35;20;16;67;7;29;0;25;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1210;6754;12852;19606;1071;382;1453;
